sl,roll,sem,year,sub_code,total_credits,credit_obtained,timestamp,sub_type
31674,1211NT02,2,2012,CH512,6,BB,5/7/2013 18:14:28:466,ELECTIVE
31675,1211NT02,2,2012,NT511,6,BB,05-09-2013 11:07,CORE
31676,1211NT02,2,2012,NT512,6,BB,05-10-2013 09:17,CORE
31677,1211NT02,2,2012,NT513,6,BC,05-09-2013 17:09,CORE
31678,1211NT02,2,2012,NT514,4,BC,05-09-2013 16:53,CORE
31679,1211NT02,2,2012,PH511,6,CD,05-09-2013 12:58,ELECTIVE
31680,1211NT02,2,2012,PH513,6,BB,05-09-2013 15:29,ELECTIVE
31681,1211NT02,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31682,1211NT02,3,2013,NT602,10,BB,12-05-2013 13:13,CORE
31683,1211NT02,4,2014,NT611,45,BB,07-11-2014 12:38,CORE
31684,1211NT03,1,2012,CH501,6,AB,11/29/2012 17:02:59,CORE
31685,1211NT03,1,2012,NT501,6,BB,11/30/2012 19:28:48,ELECTIVE
31686,1211NT03,1,2012,NT502,6,BC,12-06-2012 22:04,CORE
31687,1211NT03,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31688,1211NT03,1,2012,NT504,4,BC,11/30/2012 19:13:50,CORE
31689,1211NT03,1,2012,PH501,6,BC,12-03-2012 14:29,CORE
31690,1211NT03,1,2012,PH502,6,BC,12-07-2012 11:32,CORE
31691,1211NT03,2,2012,CH512,6,AB,5/7/2013 18:14:28:466,ELECTIVE
31692,1211NT03,2,2012,NT511,6,BB,05-09-2013 11:07,CORE
31693,1211NT03,2,2012,NT512,6,BC,05-10-2013 09:17,CORE
31694,1211NT03,2,2012,NT513,6,BC,05-09-2013 17:09,CORE
31695,1211NT03,2,2012,NT514,4,BB,05-09-2013 16:53,CORE
31696,1211NT03,2,2012,PH511,6,CD,05-09-2013 12:58,ELECTIVE
31697,1211NT03,2,2012,PH513,6,BC,05-09-2013 15:29,ELECTIVE
31698,1211NT03,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31699,1211NT03,3,2013,NT602,10,BB,12-05-2013 13:13,CORE
31700,1211NT03,4,2014,NT611,45,AB,07-11-2014 12:38,CORE
31701,1211NT04,1,2012,CH501,6,AA,11/29/2012 17:02:59,CORE
31702,1211NT04,1,2012,NT501,6,AB,11/30/2012 19:28:48,ELECTIVE
31703,1211NT04,1,2012,NT502,6,AB,12-06-2012 22:04,CORE
31704,1211NT04,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31705,1211NT04,1,2012,NT504,4,AB,11/30/2012 19:13:50,CORE
31706,1211NT04,1,2012,PH501,6,BB,12-03-2012 14:29,CORE
31707,1211NT04,1,2012,PH502,6,BB,12-07-2012 11:32,CORE
31708,1211NT04,2,2012,CH512,6,AA,5/7/2013 18:14:28:466,ELECTIVE
31709,1211NT04,2,2012,NT511,6,BB,05-09-2013 11:07,CORE
31710,1211NT04,2,2012,NT512,6,AB,05-10-2013 09:17,CORE
31711,1211NT04,2,2012,NT513,6,BB,05-09-2013 17:09,CORE
31712,1211NT04,2,2012,NT514,4,BB,05-09-2013 16:53,CORE
31713,1211NT04,2,2012,PH511,6,BC,05-09-2013 12:58,ELECTIVE
31714,1211NT04,2,2012,PH514,6,AB,05-09-2013 14:28,ELECTIVE
31715,1211NT04,3,2013,NT601,40,BB,12-06-2013 12:34,CORE
31716,1211NT04,3,2013,NT602,10,AB,12-05-2013 13:13,CORE
31717,1211NT04,4,2014,NT611,45,AB,07-11-2014 12:38,CORE
31718,1211NT05,1,2012,NT501,6,BB,11/30/2012 19:28:48,ELECTIVE
31719,1211NT05,1,2012,NT502,6,BB,12-06-2012 22:04,CORE
31720,1211NT05,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31721,1211NT05,1,2012,NT504,4,BC,11/30/2012 19:13:50,CORE
31722,1211NT05,1,2012,PH501,6,BB,12-03-2012 14:29,CORE
31723,1211NT05,1,2012,PH502,6,BC,12-07-2012 11:32,CORE
31724,1211NT05,1,2012,PH503,6,BC,12-04-2012 13:42,CORE
31725,1211NT05,2,2012,NT511,6,BC,05-09-2013 11:07,CORE
31726,1211NT05,2,2012,NT512,6,BC,05-10-2013 09:17,CORE
31727,1211NT05,2,2012,NT513,6,CC,05-09-2013 17:09,CORE
31728,1211NT05,2,2012,NT514,4,BC,05-09-2013 16:53,CORE
31729,1211NT05,2,2012,PH511,6,BC,05-09-2013 12:58,ELECTIVE
31730,1211NT05,2,2012,PH513,6,BB,05-09-2013 15:29,ELECTIVE
31731,1211NT05,2,2012,PH514,6,BB,05-09-2013 14:28,ELECTIVE
31732,1211NT05,3,2013,NT601,40,BB,12-06-2013 12:34,CORE
31733,1211NT05,3,2013,NT602,10,BC,12-05-2013 13:13,CORE
31734,1211NT05,4,2014,NT611,45,BB,07-11-2014 12:38,CORE
31735,1211NT06,1,2012,CH501,6,BB,11/29/2012 17:03:00,CORE
31736,1211NT06,1,2012,NT501,6,AB,11/30/2012 19:28:48,ELECTIVE
31737,1211NT06,1,2012,NT502,6,BB,12-06-2012 22:04,CORE
31738,1211NT06,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31739,1211NT06,1,2012,NT504,4,BC,11/30/2012 19:13:50,CORE
31740,1211NT06,1,2012,PH501,6,AB,12-03-2012 14:29,CORE
31741,1211NT06,1,2012,PH502,6,BB,12-07-2012 11:32,CORE
31742,1211NT06,2,2012,CH512,6,BB,5/7/2013 18:14:28:466,ELECTIVE
31743,1211NT06,2,2012,NT511,6,BB,05-09-2013 11:07,CORE
31744,1211NT06,2,2012,NT512,6,BC,05-10-2013 09:17,CORE
31745,1211NT06,2,2012,NT513,6,BC,05-09-2013 17:09,CORE
31746,1211NT06,2,2012,NT514,4,BB,05-09-2013 16:53,CORE
31747,1211NT06,2,2012,PH511,6,BC,05-09-2013 12:58,ELECTIVE
31748,1211NT06,2,2012,PH514,6,AB,05-09-2013 14:28,ELECTIVE
31749,1211NT06,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31750,1211NT06,3,2013,NT602,10,AB,12-05-2013 13:13,CORE
31751,1211NT06,4,2014,NT611,45,AB,07-11-2014 12:38,CORE
31752,1211NT07,1,2012,NT501,6,AA,11/30/2012 19:28:48,ELECTIVE
31753,1211NT07,1,2012,NT502,6,AA,12-06-2012 22:04,CORE
31754,1211NT07,1,2012,NT503,6,AB,11/30/2012 19:10:14,CORE
31755,1211NT07,1,2012,NT504,4,BB,11/30/2012 19:13:50,CORE
31756,1211NT07,1,2012,PH501,6,AA,12-03-2012 14:29,CORE
31757,1211NT07,1,2012,PH502,6,AB,12-07-2012 11:32,CORE
31758,1211NT07,1,2012,PH503,6,AB,12-04-2012 13:42,CORE
31759,1211NT07,2,2012,NT511,6,BB,05-09-2013 11:07,CORE
31760,1211NT07,2,2012,NT512,6,AB,05-10-2013 09:17,CORE
31761,1211NT07,2,2012,NT513,6,BB,05-09-2013 17:09,CORE
31762,1211NT07,2,2012,NT514,4,BB,05-09-2013 16:53,CORE
31763,1211NT07,2,2012,PH511,6,BB,05-09-2013 12:58,ELECTIVE
31764,1211NT07,2,2012,PH514,6,AB,05-09-2013 14:28,ELECTIVE
31765,1211NT07,2,2012,PH515,6,AB,05-10-2013 09:25,ELECTIVE
31766,1211NT07,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31767,1211NT07,3,2013,NT602,10,AA,12-05-2013 13:13,CORE
31768,1211NT07,4,2014,NT611,45,AB,07-11-2014 12:38,CORE
31769,1211NT08,1,2012,NT501,6,BB,11/30/2012 19:28:48,ELECTIVE
31770,1211NT08,1,2012,NT502,6,BC,12-06-2012 22:04,CORE
31771,1211NT08,1,2012,NT503,6,BC,11/30/2012 19:10:14,CORE
31772,1211NT08,1,2012,NT504,4,BC,11/30/2012 19:13:50,CORE
31773,1211NT08,1,2012,PH501,6,BC,12-03-2012 14:29,CORE
31774,1211NT08,1,2012,PH502,6,BB,12-07-2012 11:32,CORE
31775,1211NT08,1,2012,PH503,6,BC,12-04-2012 13:42,CORE
31776,1211NT08,2,2012,NT511,6,BB,05-09-2013 11:07,CORE
31777,1211NT08,2,2012,NT512,6,BB,05-10-2013 09:17,CORE
31778,1211NT08,2,2012,NT513,6,BB,05-09-2013 17:09,CORE
31779,1211NT08,2,2012,NT514,4,BB,05-09-2013 16:53,CORE
31780,1211NT08,2,2012,PH511,6,BB,05-09-2013 12:58,ELECTIVE
31781,1211NT08,2,2012,PH513,6,BB,05-09-2013 15:29,ELECTIVE
31782,1211NT08,2,2012,PH514,6,BC,05-09-2013 14:28,ELECTIVE
31783,1211NT08,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31784,1211NT08,3,2013,NT602,10,BC,12-05-2013 13:13,CORE
31785,1211NT08,4,2014,NT611,45,AA,07-11-2014 12:38,CORE
31786,1211NT09,1,2012,CH501,6,AB,11/29/2012 17:03:00,CORE
31787,1211NT09,1,2012,NT501,6,BB,11/30/2012 19:28:48,ELECTIVE
31788,1211NT09,1,2012,NT502,6,AB,12-06-2012 22:04,CORE
31789,1211NT09,1,2012,NT503,6,BB,11/30/2012 19:10:14,CORE
31790,1211NT09,1,2012,NT504,4,BB,11/30/2012 19:13:50,CORE
31791,1211NT09,1,2012,PH501,6,AB,12-03-2012 14:29,CORE
31792,1211NT09,1,2012,PH502,6,AB,12-07-2012 11:32,CORE
31793,1211NT09,2,2012,NT511,6,AB,05-09-2013 11:07,CORE
31794,1211NT09,2,2012,NT512,6,BB,05-10-2013 09:17,CORE
31795,1211NT09,2,2012,NT513,6,BB,05-09-2013 17:09,CORE
31796,1211NT09,2,2012,NT514,4,BB,05-09-2013 16:53,CORE
31797,1211NT09,2,2012,PH511,6,BC,05-09-2013 12:58,ELECTIVE
31798,1211NT09,2,2012,PH514,6,AB,05-09-2013 14:28,ELECTIVE
31799,1211NT09,2,2012,PH515,6,BB,05-10-2013 09:25,ELECTIVE
31800,1211NT09,3,2013,NT601,40,BB,12-06-2013 12:34,CORE
31801,1211NT09,3,2013,NT602,10,BB,12-05-2013 13:13,CORE
31802,1211NT09,4,2014,NT611,45,AA,07-11-2014 12:38,CORE
31803,1211NT10,1,2012,NT501,6,BC,11/30/2012 19:28:48,ELECTIVE
31804,1211NT10,1,2012,NT502,6,BC,12-06-2012 22:04,CORE
31805,1211NT10,1,2012,NT503,6,BC,11/30/2012 19:10:14,CORE
31806,1211NT10,1,2012,NT504,4,BC,11/30/2012 19:13:50,CORE
31807,1211NT10,1,2012,PH501,6,BC,12-03-2012 14:29,CORE
31808,1211NT10,1,2012,PH502,6,BC,12-07-2012 11:32,CORE
31809,1211NT10,1,2012,PH503,6,BC,12-04-2012 13:42,CORE
31810,1211NT10,2,2012,NT511,6,BC,05-09-2013 11:07,CORE
31811,1211NT10,2,2012,NT512,6,BB,05-10-2013 09:17,CORE
31812,1211NT10,2,2012,NT513,6,BC,05-09-2013 17:09,CORE
31813,1211NT10,2,2012,NT514,4,BC,05-09-2013 16:53,CORE
31814,1211NT10,2,2012,PH511,6,BC,05-09-2013 12:58,ELECTIVE
31815,1211NT10,2,2012,PH513,6,AB,05-09-2013 15:29,ELECTIVE
31816,1211NT10,2,2012,PH514,6,BB,05-09-2013 14:28,ELECTIVE
31817,1211NT10,3,2013,NT601,40,AB,12-06-2013 12:34,CORE
31818,1211NT10,3,2013,NT602,10,BC,12-05-2013 13:13,CORE
31819,1211NT10,4,2014,NT611,45,BB,07-11-2014 12:38,CORE
31820,1221CH01,1,2011,CH703,6,BB,05-01-2012 12:13,CREDIT
31821,1221CH01,1,2011,CH705,6,AB,4/30/2012 10:26:39,CREDIT
31822,1221CS01,1,2011,CS761,6,BB,05-07-2012 17:16,CREDIT
31823,1221CS02,1,2011,CS761,6,AA,05-07-2012 17:16,CREDIT
31824,1221CS02,1,2011,ME765,6,AA,05-06-2012 19:07,CREDIT
31825,1221CS02,2,2012,CS501,6,AA,12-04-2012 11:21,CREDIT
31826,1221CS02,2,2012,CS507,6,BB,12-06-2012 12:52,CREDIT
31827,1221CS02,2,2012,HS712,4,AB,12-07-2012 17:41,CREDIT
31828,1221CS02,3,2013,CS502,6,AA,05-09-2013 14:47,CREDIT
31829,1221CS02,3,2013,MA508,6,AA,05-09-2013 15:54,CREDIT
31830,1221CS03,1,2011,CS761,6,BB,05-07-2012 17:16,CREDIT
31831,1221CS03,1,2011,ME765,6,BB,05-06-2012 19:07,CREDIT
31832,1221CS04,1,2011,CS761,6,BC,05-07-2012 17:16,CREDIT
31833,1221CS04,2,2012,CS507,6,BC,12-06-2012 12:52,CREDIT
31834,1221CS04,2,2012,HS712,4,AB,12-07-2012 17:41,CREDIT
31835,1221CS04,5,2014,CS743,6,AB,05-08-2014 19:03,CREDIT
31836,1221CS05,1,2011,ME765,6,BC,05-06-2012 19:07,CREDIT
31837,1221CS05,2,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31838,1221CS05,3,2013,CS504,6,BB,05-09-2013 15:19,CREDIT
31839,1221EE01,2,2012,HS712,4,AB,12-07-2012 17:41,CREDIT
31840,1221EE01,2,2012,MA501,6,AB,12-06-2012 17:02,CREDIT
31841,1221EE01,3,2012,EE508,6,AA,05-09-2013 20:24,CREDIT
31842,1221EE02,1,2012,EE731,6,AB,12-06-2012 13:18,CREDIT
31843,1221EE02,1,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31844,1221EE02,1,2012,MA501,6,AA,12-06-2012 17:02,CREDIT
31845,1221EE02,2,2012,EE732,6,AB,05-09-2013 18:02,CREDIT
31846,1221EE02,2,2012,MA508,6,AB,05-09-2013 18:02,CREDIT
31847,1221EE02,2,2012,MA510,6,BB,05-09-2013 18:02,CREDIT
31848,1221EE02,3,2013,MA503,6,BB,12-04-2013 17:49,CREDIT
31849,1221HS01,1,2012,HS711,6,AA,12-04-2012 15:52,CREDIT
31850,1221HS01,1,2012,HS712,4,AB,12-07-2012 17:41,CREDIT
31851,1221HS01,1,2012,HS732,6,AB,11/26/2012 15:32:08,CREDIT
31852,1221HS01,2,2012,HS713,6,AA,05-09-2013 10:52,CREDIT
31853,1221HS01,2,2012,HS731,6,AB,4/30/2013 16:22:55,CREDIT
31854,1221HS02,1,2012,HS513,4,BC,12-07-2012 17:41,CREDIT
31855,1221HS02,1,2012,HS711,6,AB,12-04-2012 15:52,CREDIT
31856,1221HS02,1,2012,HS732,6,AA,11/26/2012 15:32:08,CREDIT
31857,1221HS02,2,2012,HS713,6,AA,05-09-2013 10:52,CREDIT
31858,1221HS02,2,2012,HS731,6,AA,4/30/2013 16:22:55,CREDIT
31859,1221MA01,1,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31860,1221MA01,1,2012,MA731,6,AB,12-06-2012 17:50,CREDIT
31861,1221MA02,1,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31862,1221MA02,1,2012,MA701,6,AB,12-06-2012 17:53,CREDIT
31863,1221MA02,1,2012,MA731,6,AA,12-06-2012 17:50,CREDIT
31864,1221MA02,2,2013,MA502,6,AB,05-09-2013 15:01,CREDIT
31865,1221MA02,2,2013,MA508,6,AB,05-09-2013 15:54,CREDIT
31866,1221MA03,1,2012,HS712,4,BC,12-07-2012 17:41,CREDIT
31867,1221MA03,1,2012,MA505,6,AA,12-05-2012 17:08,CREDIT
31868,1221MA03,1,2012,MA701,6,AA,12-06-2012 17:53,CREDIT
31869,1221MA03,1,2012,MA731,6,BB,12-06-2012 17:50,CREDIT
31870,1221MA03,2,2012,MA707,6,AB,05-08-2013 11:27,CREDIT
31871,1221MA04,1,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31872,1221MA04,1,2012,MA701,6,BB,12-06-2012 17:53,CREDIT
31873,1221MA04,1,2012,MA731,6,BB,12-06-2012 17:50,CREDIT
31874,1221MA04,2,2013,MA504,6,AA,05-09-2013 14:36,CREDIT
31875,1221MA04,2,2013,MA512,6,AA,05-09-2013 12:09,CREDIT
31876,1221MA05,1,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31877,1221MA05,1,2012,MA505,6,AA,12-05-2012 17:08,CREDIT
31878,1221MA05,1,2012,MA701,6,AA,12-06-2012 17:53,CREDIT
31879,1221MA05,2,2013,MA512,6,AB,05-09-2013 12:09,CREDIT
31880,1221MA05,2,2013,MA707,6,AA,05-08-2013 11:27,CREDIT
31881,1221MA06,1,2012,EE501,6,AA,12-06-2012 13:22,CREDIT
31882,1221MA06,1,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31883,1221MA06,1,2012,MA701,6,AB,12-06-2012 17:53,CREDIT
31884,1221MA06,1,2012,MA731,6,AB,12-06-2012 17:50,CREDIT
31885,1221MA06,2,2013,CE504,6,BC,05-09-2013 16:02,CREDIT
31886,1221MA06,2,2013,MA502,6,AB,05-09-2013 15:01,CREDIT
31887,1221ME01,1,2011,ME761,6,BC,05-04-2012 10:46,CREDIT
31888,1221ME01,2,2012,HS712,4,BB,12-07-2012 17:41,CREDIT
31889,1221ME01,3,2012,ME742,6,AB,05-09-2013 18:56,CREDIT
31890,1221ME02,1,2012,HS712,4,BC,12-07-2012 17:41,CREDIT
31891,1221ME03,1,2012,HS712,4,AA,12-07-2012 17:41,CREDIT
31892,1221ME03,1,2012,MA731,6,CC,12-06-2012 17:50,CREDIT
31893,1221ME03,1,2012,ME503,6,BB,12-06-2012 17:56,CREDIT
31894,1221ME03,1,2012,ME702,6,AA,11/30/2012 10:38:15,CREDIT
31895,1221ME03,2,2012,MA502,6,CC,05-09-2013 15:01,CREDIT
31896,1221ME03,2,2012,MA512,6,BB,05-09-2013 15:01,CREDIT
31897,1221ME03,2,2012,ME742,6,AA,05-09-2013 18:56,CREDIT
31898,1221ME04,1,2012,HS712,4,AB,12-07-2012 17:41,CREDIT
31899,1221ME04,1,2012,NT502,6,BB,12-06-2012 22:04,CREDIT
31900,1221ME04,2,2012,ME742,6,AA,05-09-2013 18:56,CREDIT
31901,1221ME04,4,2015,ME522,6,CC,4/30/2015 13:00:42,CREDIT
31902,1221MS01,1,2011,CH703,6,AA,05-01-2012 12:13,CREDIT
31903,1221MS01,2,2012,CH707,6,AB,12-04-2012 15:57,CREDIT
31904,1221MS01,2,2012,HS712,4,AB,12-07-2012 17:41,CREDIT
31905,1221PH02,1,2012,HS712,4,BC,12-07-2012 17:41,CREDIT
31906,1221PH02,1,2012,PH501,6,AB,12-03-2012 14:29,CREDIT
31907,1221PH02,1,2012,PH502,6,BC,12-07-2012 11:32,CREDIT
31908,1221PH02,1,2012,PH503,6,BC,12-04-2012 13:42,CREDIT
31909,1221PH02,2,2012,PH703,6,AB,05-07-2013 13:15,CREDIT
31910,1301CE01,1,2013,CH101,8,BC,12-05-2013 10:20,CORE
31911,1301CE01,1,2013,CH110,3,BC,12-05-2013 11:56,CORE
31912,1301CE01,1,2013,EE101,8,BC,12-05-2013 11:24,CORE
31913,1301CE01,1,2013,HS101,6,BB,12-05-2013 18:08,CORE
31914,1301CE01,1,2013,MA101,8,BC,12-05-2013 19:03,CORE
31915,1301CE01,1,2013,ME110,3,BB,12-05-2013 12:01,CORE
31916,1301CE01,1,2013,ME111,7,BB,12-05-2013 11:51,CORE
31917,1301CE01,1,2013,PH101,6,BB,12-05-2013 23:13,CORE
31918,1301CE01,2,2014,CH102,6,BB,05-06-2014 12:51,CORE
31919,1301CE01,2,2014,CS101,6,BC,05-08-2014 15:48,CORE
31920,1301CE01,2,2014,CS110,3,AB,05-08-2014 16:30,CORE
31921,1301CE01,2,2014,EE102,4,AA,05-09-2014 20:09,CORE
31922,1301CE01,2,2014,MA102,8,AB,05-09-2014 17:39,CORE
31923,1301CE01,2,2014,ME101,8,BC,05-08-2014 11:02,CORE
31924,1301CE01,2,2014,PH102,6,BC,05-08-2014 12:59,CORE
31925,1301CE01,2,2014,PH110,3,AA,05-07-2014 17:34,CORE
31926,1301CE01,3,2014,CE201,6,BC,12-03-2014 20:18,CORE
31927,1301CE01,3,2014,CE203,6,AB,12-04-2014 12:03,CORE
31928,1301CE01,3,2014,CE205,6,BB,12-04-2014 18:26,CORE
31929,1301CE01,3,2014,CE207,3,AB,12-04-2014 14:20,CORE
31930,1301CE01,3,2014,CS201,9,BB,12-04-2014 12:39,CORE
31931,1301CE01,3,2014,HS201,6,BB,12-01-2014 15:35,HS Elective
31932,1301CE01,3,2014,MA201,8,BC,12-04-2014 12:01,CORE
31933,1301CE01,4,2015,CE202,8,CC,5/7/2015 11:27:36:873,CORE
31934,1301CE01,4,2015,CE204,6,BC,5/7/2015 11:27:36:873,CORE
31935,1301CE01,4,2015,CE206,6,BC,5/7/2015 11:27:36:873,CORE
31936,1301CE01,4,2015,CE208,6,CD,5/7/2015 11:27:36:873,CORE
31937,1301CE01,4,2015,CE210,3,AB,5/7/2015 11:27:36:873,CORE
31938,1301CE01,4,2015,CE212,3,BB,5/7/2015 11:27:36:873,CORE
31939,1301CE01,4,2015,HS221,6,AA,5/7/2015 11:27:36:873,HS Elective
31940,1301CE01,4,2015,MA214,6,BB,5/7/2015 11:27:36:873,Science Elective
31941,1301CE01,5,2015,CE301,8,BB,12/22/2015 17:52:40:84,CORE
31942,1301CE01,5,2015,CE303,6,CC,12/22/2015 17:52:40:84,CORE
31943,1301CE01,5,2015,CE305,6,BB,12/22/2015 17:52:40:84,CORE
31944,1301CE01,5,2015,CE307,6,AB,12/22/2015 17:52:40:84,CORE
31945,1301CE01,5,2015,CE309,7,BB,12/22/2015 17:52:40:84,CORE
31946,1301CE01,5,2015,CE311,3,BC,12/22/2015 17:52:40:84,CORE
31947,1301CE01,5,2015,HS351,6,AA,12/22/2015 17:52:40:84,HSS Elective
31948,1301CE01,6,2016,CE302,8,BC,05-05-2016 16:34,CORE
31949,1301CE01,6,2016,CE304,6,BB,05-05-2016 16:58,CORE
31950,1301CE01,6,2016,CE306,6,BB,05-02-2016 10:24,CORE
31951,1301CE01,6,2016,CE308,6,BC,05-05-2016 15:04,CORE
31952,1301CE01,6,2016,CE310,3,AB,05-05-2016 15:36,CORE
31953,1301CE01,6,2016,CE312,3,AB,05-05-2016 18:49,CORE
31954,1301CE01,6,2016,CE313,3,BC,05-04-2016 17:06,CORE
31955,1301CE01,6,2016,CE316,6,BB,05-03-2016 14:57,Departmental Elective
31956,1301CE01,6,2016,HS311,6,AB,05-05-2016 12:13,HSS Electives
31957,1301CE01,7,2016,CE400,2,AB,12-01-2016 18:39,CORE
31958,1301CE01,7,2016,CE401,6,BB,12-03-2016 17:03,CORE
31959,1301CE01,7,2016,CE403,6,BC,12-03-2016 13:58,CORE
31960,1301CE01,7,2016,CE498,8,AA,12-03-2016 17:43,CORE
31961,1301CE01,7,2016,CE519,6,BB,12-05-2016 18:19,Department Elective - II
31962,1301CE01,7,2016,CE523,6,BC,12-03-2016 16:31,Department Elective - I
31963,1301CE01,7,2016,HS451,6,AA,12-05-2016 11:12,Open Elective - I
31964,1301CE01,8,2017,CB412,6,CC,05-04-2017 19:49,Open Elective - II
31965,1301CE01,8,2017,CE499,16,AB,05-04-2017 18:58,CORE
31966,1301CE01,8,2017,CE528,6,AB,05-01-2017 13:43,Department Elective - IV
31967,1301CE01,8,2017,CE544,6,DD,05-03-2017 18:11,Department Elective - III
31968,1301CE01,8,2017,HS441,6,BB,05-04-2017 13:01,HS Elective
31969,1301CE02,1,2013,CH101,8,BB,12-05-2013 10:20,CORE
31970,1301CE02,1,2013,CH110,3,AB,12-05-2013 11:56,CORE
31971,1301CE02,1,2013,EE101,8,BB,12-05-2013 11:24,CORE
31972,1301CE02,1,2013,HS101,6,AA,12-05-2013 18:08,CORE
31973,1301CE02,1,2013,MA101,8,AB,12-05-2013 19:03,CORE
31974,1301CE02,1,2013,ME110,3,AB,12-05-2013 12:01,CORE
31975,1301CE02,1,2013,ME111,7,AA,12-05-2013 11:51,CORE
31976,1301CE02,1,2013,PH101,6,AB,12-05-2013 23:13,CORE
31977,1301CE02,2,2014,CH102,6,AB,05-06-2014 12:51,CORE
31978,1301CE02,2,2014,CS101,6,BB,05-08-2014 15:48,CORE
31979,1301CE02,2,2014,CS110,3,BC,05-08-2014 16:30,CORE
31980,1301CE02,2,2014,EE102,4,AA,05-09-2014 20:09,CORE
31981,1301CE02,2,2014,MA102,8,BB,05-09-2014 17:39,CORE
31982,1301CE02,2,2014,ME101,8,AB,05-08-2014 11:02,CORE
31983,1301CE02,2,2014,PH102,6,BC,05-08-2014 12:59,CORE
31984,1301CE02,2,2014,PH110,3,AA,05-07-2014 17:34,CORE
31985,1301CE02,3,2014,CE201,6,BB,12-03-2014 20:18,CORE
31986,1301CE02,3,2014,CE203,6,AA,12-04-2014 12:03,CORE
31987,1301CE02,3,2014,CE205,6,BB,12-04-2014 18:26,CORE
31988,1301CE02,3,2014,CE207,3,AA,12-04-2014 14:20,CORE
31989,1301CE02,3,2014,CS201,9,BB,12-04-2014 12:39,CORE
31990,1301CE02,3,2014,HS231,6,AB,12-03-2014 11:47,HS Elective
31991,1301CE02,3,2014,MA201,8,BB,12-04-2014 12:01,CORE
31992,1301CE02,4,2015,CE202,8,AA,5/7/2015 11:27:36:873,CORE
31993,1301CE02,4,2015,CE204,6,AA,5/7/2015 11:27:36:873,CORE
31994,1301CE02,4,2015,CE206,6,BC,5/7/2015 11:27:36:873,CORE
31995,1301CE02,4,2015,CE208,6,AB,5/7/2015 11:27:36:873,CORE
31996,1301CE02,4,2015,CE210,3,AA,5/7/2015 11:27:36:873,CORE
31997,1301CE02,4,2015,CE212,3,AA,5/7/2015 11:27:36:873,CORE
31998,1301CE02,4,2015,HS232,6,AA,5/7/2015 11:27:36:873,HS Elective
31999,1301CE02,4,2015,MA214,6,AB,5/7/2015 11:27:36:873,Science Elective
32000,1301CE02,5,2015,CE301,8,AB,12/22/2015 17:52:40:84,CORE
32001,1301CE02,5,2015,CE303,6,BB,12/22/2015 17:52:40:84,CORE
32002,1301CE02,5,2015,CE305,6,AA,12/22/2015 17:52:40:84,CORE
32003,1301CE02,5,2015,CE307,6,AA,12/22/2015 17:52:40:84,CORE
32004,1301CE02,5,2015,CE309,7,AA,12/22/2015 17:52:40:84,CORE
32005,1301CE02,5,2015,CE311,3,AA,12/22/2015 17:52:40:84,CORE
32006,1301CE02,6,2016,CE302,8,AB,05-05-2016 16:34,CORE
32007,1301CE02,6,2016,CE304,6,AB,05-05-2016 16:58,CORE
32008,1301CE02,6,2016,CE306,6,AA,05-02-2016 10:24,CORE
32009,1301CE02,6,2016,CE308,6,BB,05-05-2016 15:04,CORE
32010,1301CE02,6,2016,CE310,3,AB,05-05-2016 15:36,CORE
32011,1301CE02,6,2016,CE312,3,AA,05-05-2016 18:49,CORE
32012,1301CE02,6,2016,CE313,3,AA,05-04-2016 17:06,CORE
32013,1301CE02,6,2016,CE316,6,BC,05-03-2016 14:57,Departmental Elective
32014,1301CE02,6,2016,HS331,6,AA,05-05-2016 11:11,HSS Electives
32015,1301CE02,7,2016,CE400,2,AA,12-01-2016 18:39,CORE
32016,1301CE02,7,2016,CE401,6,AA,12-03-2016 17:03,CORE
32017,1301CE02,7,2016,CE403,6,AB,12-03-2016 13:58,CORE
32018,1301CE02,7,2016,CE498,8,AA,12-03-2016 17:43,CORE
32019,1301CE02,7,2016,CE517,6,AB,12-03-2016 16:39,Department Elective - I
32020,1301CE02,7,2016,CE519,6,AB,12-05-2016 18:19,Department Elective - II
32021,1301CE02,7,2016,HS451,6,AB,12-05-2016 11:12,Open Elective - I
32022,1301CE02,8,2017,CB412,6,AB,05-04-2017 19:49,Open Elective - II
32023,1301CE02,8,2017,CE499,16,AB,05-04-2017 18:58,CORE
32024,1301CE02,8,2017,CE528,6,AA,05-01-2017 13:43,Department Elective - IV
